symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	mutation_category	events_n	dist	probability	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
AGL	321	0.7630880853735	0.483071629222264	1	0|observed < expected, pvalue set at 1	missense	3	971.1,nan,nan,nan	0.384858615141385	0.384858615141385	0.448953158398899	0.482071629222264	0.415554072138388	1040688570|probability of observing >= 24 mutations is too small	0.453083940304568	0.453083940304568
AGMO	33784	0.189479744510394	0.225461512478354	0.32091649968828	411844669|probability of observing >= 15 mutations is too small	missense	2	160.0	0.225136774863225	0.225136774863225	0.112644192829205	0.225461512478354	0.214070110925696	411844669|probability of observing >= 15 mutations is too small	0.194346502263594	0.194346502263594
AGO1	3262	1.60439205659735	8.08581788360366	1.31044722355984e-05	940438947|probability of observing >= 22 mutations is too small	missense	9	199.5	0.000697999302000698	0.000697999302000698	1.27631963325856	6.05587107730803	0.000161717366009257	940438947|probability of observing >= 22 mutations is too small	1.91859238874091e-06	1.91859238874091e-06
AGO2	3263	1.89273843155836	4.53632122241443	0.0286667613916073	1025042508|probability of observing >= 24 mutations is too small	missense	5	512.4	0.349015650984349	0.349015650984349	1.64574736179643	4.02783452084052	0.0286936532779116	1025042508|probability of observing >= 24 mutations is too small	0.0561186232052928	0.0286667613916073
AGO3	18421	1.38687166537634	2.57575702426674	0.120350409192893	855391031|probability of observing >= 20 mutations is too small	missense	2	728.0	0.486412513587486	0.486412513587486	1.08252187401581	1.66355333712435	0.206192368770496	855391031|probability of observing >= 20 mutations is too small	0.330936298631198	0.120350409192893
AGO4	18424	0.513412820872329	0.494876500697276	1	0|observed < expected, pvalue set at 1	missense	3	1008.2	0.777072222927777	0.777072222927777	0.34071856250451	0.494876500697276	0.274911128310095	828244506|probability of observing >= 20 mutations is too small	0.543363503777551	0.543363503777551
AGPAT1	324	0.569217893643711	0.777413306752066	0.37542197434438	374461585|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.472922072453865	0.777413306752066	0.30693801490702	374461585|probability of observing >= 14 mutations is too small	NA	0.37542197434438
AGPAT2	325	0.162888126489227	0.263175728976914	0.230365849008731	504129317|probability of observing >= 16 mutations is too small	missense	2	106.0,nan	0.251655748344252	0.251655748344252	0.123194831325465	0.263175728976914	0.166390748522979	504129317|probability of observing >= 16 mutations is too small	0.174741402279414	0.174741402279414
AGPAT3	326	0.414812385550783	0.862127934453694	0.170055061372009	545387599|probability of observing >= 16 mutations is too small	missense	2	321.0,nan,nan,nan,nan,nan	0.515985484014516	0.515985484014516	0.30153399425139	0.861127934453694	0.0792733833093172	545387599|probability of observing >= 16 mutations is too small	0.171654486112076	0.170055061372009
AGPAT4	20885	0.256172069884976	0.130505574195663	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.17512120453804	0.130505574195663	1	0|observed < expected, pvalue set at 1	NA	1
AGPAT5	20886	0.203329297985639	0.253431197247992	0.318597859567854	458263830|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.133300056094961	0.252431197247992	0.22421999602955	458263830|probability of observing >= 15 mutations is too small	NA	0.318597859567854
AGPS	327	0.358920473626161	0.420975030723999	0.35005286046457	709205268|probability of observing >= 18 mutations is too small	NA	NA	NA	NA	NA	0.248785130525405	0.222576205247739	1	0|observed < expected, pvalue set at 1	NA	0.35005286046457
AGR3	24167	0.0589774870109963	0.0980839967000696	0.268559829127334	133359527|probability of observing >= 10 mutations is too small	NA	NA	NA	NA	NA	0.0348257674260724	0.0980839967000696	0.224296667490912	133359527|probability of observing >= 10 mutations is too small	NA	0.268559829127334
AGRN	329	1.18542970205003	1.88477924256814	0.108579565247663	1223237111|probability of observing >= 40 mutations is too small	missense	8	1394.3	0.454671545328455	0.454671545328455	0.869590072913769	1.23476496545918	0.161863577026547	1223237111|probability of observing >= 40 mutations is too small	0.265616849757053	0.108579565247663
AGRP	330	0.0768850603782058	0.137730866239752	0.201078363145749	161029318|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0577943907668928	0.137730866239752	0.163304278624202	161029318|probability of observing >= 11 mutations is too small	NA	0.201078363145749
AGTPBP1	17258	0.650998080415503	0.646216804421173	1	0|observed < expected, pvalue set at 1	missense	3	923.8	0.454788545211455	0.454788545211455	0.411531944696453	0.646216804421173	0.20361833827682	1022068805|probability of observing >= 24 mutations is too small	0.312946387570161	0.312946387570161
AGTR1	336	0.1387352223934	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0927393400680846	0.0980839967000696	0.44766005805017	326649780|probability of observing >= 14 mutations is too small	NA	1
AGTR2	338	0.0609952089490944	0.0980839967000696	0.320095892446579	172731306|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0396814546171103	0.0980839967000696	0.287190232718605	172731306|probability of observing >= 11 mutations is too small	NA	0.320095892446579
AGTRAP	13539	0.105750013249657	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0628542588223777	0.0980839967000696	0.425195099804125	324209583|probability of observing >= 14 mutations is too small	NA	1
AGXT	341	0.179299000801049	0.125989576422381	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.118128549648803	0.125989576422381	0.349503002520823	547819068|probability of observing >= 16 mutations is too small	NA	1
AHCTF1	24618	0.951636494199728	1.02799023143095	0.395462869811769	1153365480|probability of observing >= 30 mutations is too small	missense	3	365.3	0.0375869624130376	0.0375869624130376	0.542611152471096	0.507720491391407	1	0|observed < expected, pvalue set at 1	0.160913470854784	0.160913470854784
AHCYL1	344	1.03572181938358	0.666873390913248	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.825158384162135	0.666873390913248	1	0|observed < expected, pvalue set at 1	NA	1
AHCYL2	22204	0.420790806448547	1.17457064695554	0.0404325722880783	787854106|probability of observing >= 19 mutations is too small	NA	NA	NA	NA	NA	0.299665305557142	0.286067321857619	1	0|observed < expected, pvalue set at 1	NA	0.0404325722880783
AHDC1	25230	1.62114287793345	37.1306269328136	1e-14	1171371761|p value was 0, set at 10^-14	missense	3	2322.7,nan	0.935928064071936	0.935928064071936	1.26635515428833	0.868059963458861	1	0|observed < expected, pvalue set at 1	0.997902094551804	1e-14
AHI1	21575	0.554965359255848	0.002	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.324717081887182	0	1	0|observed < expected, pvalue set at 1	NA	1
AHNAK	347	1.51421963920254	0.551735869424291	1	0|observed < expected, pvalue set at 1	missense	4	nan,6256.3	0.714821285178715	0.714821285178715	1.12414254569048	0.549735869424291	1	0|observed < expected, pvalue set at 1	0.954803030159084	0.954803030159084
AHNAK2	20125	1.78953763218744	0.297251990100209	1	0|observed < expected, pvalue set at 1	missense	3	5589.8	0.67996432003568	0.67996432003568	1.27231836076506	0.294251990100209	1	0|observed < expected, pvalue set at 1	0.942236725592505	0.942236725592505
AHR	348	0.695246164994153	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.425811561673321	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	1
AHRR	346	0.360482095639342	0.274173051443901	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.253601081120259	0.272173051443901	0.41747942458536	957445163|probability of observing >= 22 mutations is too small	NA	1
AHSA1	1189	0.21129789082399	0.286234291317279	0.29343228315305	456411896|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.144690713404164	0.286234291317279	0.195046612146569	456411896|probability of observing >= 15 mutations is too small	NA	0.29343228315305
AHSG	349	0.128720917407453	0.115389681667139	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0915372782391784	0.114389681667139	0.312369549503482	427451513|probability of observing >= 15 mutations is too small	NA	1
AICDA	13203	0.148810521289874	0.647014277108956	0.0551699040071055	299188800|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.101114274987614	0	1	0|observed < expected, pvalue set at 1	NA	0.0551699040071055
AIDA	25761	0.209400249612824	0.282023854533739	0.277404789446322	295504306|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.158472905642598	0.282023854533739	0.202388741311344	295504306|probability of observing >= 13 mutations is too small	NA	0.277404789446322
AIFM3	26398	0.426329526280033	0.907423115699309	0.105568589874962	855921400|probability of observing >= 20 mutations is too small	missense	3	341.7,nan	0.325990674009326	0.325990674009326	0.29949129758314	0.507046174837656	0.197459519634061	855921400|probability of observing >= 20 mutations is too small	0.24094373123016	0.105568589874962
AIG1	21607	0.132473996339904	0.392145305575038	0.112331689144904	274143483|probability of observing >= 13 mutations is too small	missense	2	114.0	0.293900706099294	0.293900706099294	0.0868440357898457	0.391145305575038	0.0370086456280251	274143483|probability of observing >= 13 mutations is too small	0.0600524560901612	0.0600524560901612
AIM2	357	0.0968769695335924	0.0980839967000696	0.489669291798551	324917961|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.0634483404609634	0.0980839967000696	0.445328472756365	324917961|probability of observing >= 14 mutations is too small	NA	0.489669291798551
AIMP1	10648	0.149421120192705	0.120194572366351	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0980311629390437	0.120194572366351	0.283836827348034	296228532|probability of observing >= 13 mutations is too small	NA	1
AIP	358	0.252173036436617	0.259339144992543	0.21406254236767	817118342|probability of observing >= 20 mutations is too small	NA	NA	NA	NA	NA	0.166254069967548	0.258339144992543	0.157020710147095	817118342|probability of observing >= 20 mutations is too small	NA	0.21406254236767
AIRE	360	0.29912785204398	0.372616533535209	0.308012559565236	852857867|probability of observing >= 20 mutations is too small	missense	2	936.0	0.791098208901791	0.791098208901791	0.213174466159431	0.372616533535209	0.181107886264297	852857867|probability of observing >= 20 mutations is too small	0.421655107738702	0.308012559565236
AJAP1	30801	0.394404873523977	0.211480563224981	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.282125718557908	0.207480563224981	1	0|observed < expected, pvalue set at 1	NA	1
AJUBA	20250	0.359712524479815	0.221417108281635	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.244251120076457	0.221417108281635	1	0|observed < expected, pvalue set at 1	NA	1
AK2	362	0.148376154116373	0.284016816268198	0.218116504006968	292324644|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.110011504540845	0.284016816268198	0.158023359411067	292324644|probability of observing >= 13 mutations is too small	NA	0.218116504006968
AK3	17376	0.147922919759186	0.400888113636214	0.116219548957987	279872012|probability of observing >= 13 mutations is too small	missense	2	32.0	0.105212894787105	0.105212894787105	0.104803621603151	0.400888113636214	0.0552365587484771	279872012|probability of observing >= 13 mutations is too small	0.0357291228737265	0.0357291228737265
AK4	363	0.132358231781447	0.202171390147872	0.281343568183145	288784104|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.097527667354659	0.202171390147872	0.234176772344329	288784104|probability of observing >= 13 mutations is too small	NA	0.281343568183145
AK5	365	0.318246633234692	0.419284305461321	0.293568434232093	606071882|probability of observing >= 17 mutations is too small	missense	2	1101.0	0.851744148255852	0.851744148255852	0.211615237633029	0.418284305461321	0.164026494464502	606071882|probability of observing >= 17 mutations is too small	0.414682584552331	0.293568434232093
AK8	26526	0.194667913848707	0.748980032088519	0.0327476950248533	580624304|probability of observing >= 17 mutations is too small	missense	6	398.8	0.733155266844733	0.733155266844733	0.133874700703856	0.748980032088519	0.00185065252869872	580624304|probability of observing >= 17 mutations is too small	0.0103153466754491	0.0103153466754491
AK9	33814	0.753127917585979	1.44722687338645	0.0952181522541551	1111318109|probability of observing >= 27 mutations is too small	missense	8	635.3	0.0125319874680125	0.0125319874680125	0.442356175998185	1.44622687338645	0.00215370419107973	1111318109|probability of observing >= 27 mutations is too small	0.00031092803127081	0.00031092803127081
AKAIN1	28285	0.0417898699432112	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0182452027927229	0	1	0|observed < expected, pvalue set at 1	NA	1
AKAP1	367	0.472261994494942	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.345543984440271	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
AKAP10	368	0.324964738191054	0.339978431908269	0.380179420168528	661609129|probability of observing >= 18 mutations is too small	missense	2	169.0	0.161810838189162	0.161810838189162	0.203111337048676	0.339978431908269	0.222892774666265	661609129|probability of observing >= 18 mutations is too small	0.155893397941173	0.155893397941173
AKAP11	369	0.626832239681542	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.393433333167385	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
AKAP12	370	0.650979632215231	0.498293189415694	1	0|observed < expected, pvalue set at 1	missense	3	2043.8,nan	0.784629215370785	0.784629215370785	0.451616531952107	0.497293189415694	0.388981681700977	1131036814|probability of observing >= 28 mutations is too small	0.667415276899011	0.667415276899011
AKAP13	371	1.26102316855439	1.3126976503931	0.421831838685261	1181847856|probability of observing >= 34 mutations is too small	missense	9	1936.5	0.43972956027044	0.43972956027044	0.825675316930769	1.3096976503931	0.121014059363828	1181847856|probability of observing >= 34 mutations is too small	0.209312157404587	0.209312157404587
AKAP14	24061	0.0462631097450968	0.0980839967000696	0.231344125608358	121041897|probability of observing >= 10 mutations is too small	NA	NA	NA	NA	NA	0.0223831080802798	0.0980839967000696	0.186121053927087	121041897|probability of observing >= 10 mutations is too small	NA	0.231344125608358
AKAP2	372	0.616952756923107	0.591453616248295	1	0|observed < expected, pvalue set at 1	missense	5	779.1,nan	0.555863444136556	0.555863444136556	0.424168865025501	0.591453616248295	0.252352492286726	1086441104|probability of observing >= 26 mutations is too small	0.415793314865351	0.415793314865351
