symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	probability	mutation_category	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
GALNT15	21531	0.245652022371292	0.611654490833851	0.125379501062466	558517045|probability of observing >= 16 mutations is too small	0.155748844251156	missense	0.155748844251156	0.153848472537443	0.611654490833851	0.0208158325504875	558517045|probability of observing >= 16 mutations is too small	0.0218239731957961	0.0218239731957961
GALNT16	23233	0.287893135675604	0.133811565664996	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.205359922919022	0.133811565664996	1	0|observed < expected, pvalue set at 1	NA	1
GALNT17	16347	0.320424218837167	0.558391856552955	0.198221094714349	685522443|probability of observing >= 18 mutations is too small	NA	missense	NA	0.254622490534523	0	1	0|observed < expected, pvalue set at 1	NA	0.198221094714349
GALNT18	30488	0.304696723331025	0.263150511095124	1	0|observed < expected, pvalue set at 1	0.106227893772106	missense	0.106227893772106	0.226701273313137	0.263150511095124	0.406833265468988	630277237|probability of observing >= 17 mutations is too small	0.178984256374899	0.178984256374899
GALNT2	4124	0.314720109340605	0.464571687017806	0.266052614923208	629542218|probability of observing >= 17 mutations is too small	0.79011020988979	missense	0.79011020988979	0.213450811910946	0.462571687017806	0.140292917444243	629542218|probability of observing >= 17 mutations is too small	0.354666255928218	0.266052614923208
GALNT3	4125	0.237941267922645	0.527245643051504	0.148672876758273	464541627|probability of observing >= 15 mutations is too small	NA	missense	NA	0.160628306712064	0.126868702189851	1	0|observed < expected, pvalue set at 1	NA	0.148672876758273
GALNT5	4127	0.326027270603055	0.10008399670007	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.209860810799542	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
GALNT6	4128	0.283450722080426	0.286234291317279	0.392359978628603	587754618|probability of observing >= 17 mutations is too small	NA	missense	NA	0.195346254426135	0.286234291317279	0.277308729304853	587754618|probability of observing >= 17 mutations is too small	NA	0.392359978628603
GALNT7	4129	0.306340427065039	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.196598984120868	0.286234291317279	0.286112088064792	571110511|probability of observing >= 17 mutations is too small	NA	1
GALNT8	4130	0.20021078980042	0.109367834888645	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.128147284585547	0.109367834888645	1	0|observed < expected, pvalue set at 1	NA	1
GALNT9	4131	0.66272083617197	0.8783048381339	0.308273504834699	846592509|probability of observing >= 20 mutations is too small	0.549209450790549	missense	0.549209450790549	0.505884432535199	0.8773048381339	0.191850241938451	846592509|probability of observing >= 20 mutations is too small	0.342472642834336	0.308273504834699
GALNTL5	21725	0.139743968621665	0.989169677356531	0.00616747019586455	325506818|probability of observing >= 14 mutations is too small	0.863176136823863	missense	0.863176136823863	0.0810704700366406	0.588792736494878	0.00371275244682982	325506818|probability of observing >= 14 mutations is too small	0.0216100711405807	0.00616747019586455
GALR1	4132	0.151204399472171	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.122180342300777	0	1	0|observed < expected, pvalue set at 1	NA	1
GAN	4137	0.31209391646081	0.406850367568958	0.300881642486864	598106043|probability of observing >= 17 mutations is too small	0.870774129225871	missense	0.870774129225871	0.216346457990237	0.406850367568958	0.178174481677307	598106043|probability of observing >= 17 mutations is too small	0.444250247362742	0.300881642486864
GANAB	4138	0.450743115169225	0.671010025541159	0.239740412672569	835745447|probability of observing >= 20 mutations is too small	0.566378433621566	missense	0.566378433621566	0.277313318169199	0.670010025541159	0.0695609527078941	835745447|probability of observing >= 20 mutations is too small	0.166812145784105	0.166812145784105
GANC	4139	0.394331177081733	0.402376940861653	0.387159645167364	769187400|probability of observing >= 19 mutations is too small	NA	missense	NA	0.242193029028024	0	1	0|observed < expected, pvalue set at 1	NA	0.387159645167364
GAP43	4140	0.0930005015064864	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0659839283793148	0	1	0|observed < expected, pvalue set at 1	NA	1
GAPT	26588	0.0474146663823098	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0275427301624098	0	1	0|observed < expected, pvalue set at 1	NA	1
GAPVD1	23375	1.13847601556956	0.75050711798924	1	0|observed < expected, pvalue set at 1	0.908051091948908	missense	0.908051091948908	0.798508125044165	0.74750711798924	1	0|observed < expected, pvalue set at 1	0.995636827038386	0.995636827038386
GAREM1	26136	0.357510482139562	0.003	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.250350194516982	0	1	0|observed < expected, pvalue set at 1	NA	1
GAREM2	27172	0.470009925004187	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.378273553338551	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
GARNL3	25425	0.437468221052762	1.37048976656835	0.0230952015058428	819574221|probability of observing >= 20 mutations is too small	0.219076780923219	missense	0.219076780923219	0.297916146509668	0.720475489459391	0.0722858968358849	819574221|probability of observing >= 20 mutations is too small	0.0814843240507192	0.0230952015058428
GARS	4162	0.334916918029669	0.563883819470445	0.220102045060104	634142447|probability of observing >= 17 mutations is too small	NA	missense	NA	0.22320772271331	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	0.220102045060104
GART	4163	0.363285227677391	1.21476868925718	0.0233853697053081	692864725|probability of observing >= 18 mutations is too small	0.877106122893877	missense	0.877106122893877	0.254008785545051	0.751968866486803	0.043320383442389	692864725|probability of observing >= 18 mutations is too small	0.162255221350173	0.0233853697053081
GAS1	4165	0.359631581128776	0.19839882547626	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.326909778935293	0	1	0|observed < expected, pvalue set at 1	NA	1
GAS2L1	16955	0.309419505981387	0.279414180836397	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.241840846533716	0.279414180836397	0.381871897219238	819722640|probability of observing >= 20 mutations is too small	NA	1
GAS2L2	24846	0.300992811904727	0.992425266966855	0.030879226489934	782436604|probability of observing >= 19 mutations is too small	0.815960184039816	missense	0.815960184039816	0.212344381060086	0.344410989857899	0.227829933259564	782436604|probability of observing >= 19 mutations is too small	0.498685632403113	0.030879226489934
GAS2L3	27475	0.217412888305575	0.57350223834713	0.111016536077132	506783813|probability of observing >= 16 mutations is too small	0.339284660715339	missense	0.339284660715339	0.140414641949809	0.57350223834713	0.0204791130949428	506783813|probability of observing >= 16 mutations is too small	0.04147594338417	0.04147594338417
GAS6	4168	0.4011138888483	0.131145851535468	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.317399802029478	0.131145851535468	1	0|observed < expected, pvalue set at 1	NA	1
GAS7	4169	0.31253534310012	0.656097901275762	0.159383513048408	572798360|probability of observing >= 17 mutations is too small	NA	missense	NA	0.237656309675428	0.656097901275762	0.102389791935624	572798360|probability of observing >= 17 mutations is too small	NA	0.159383513048408
GAS8	4166	0.203629205682862	0.731698436915668	0.0456056367591538	501745871|probability of observing >= 16 mutations is too small	0.368939631060369	missense	0.368939631060369	0.141945845822167	0.731698436915668	0.00595299652488737	501745871|probability of observing >= 16 mutations is too small	0.0156397885125237	0.0156397885125237
GATA3	4172	0.245023307028447	2.90628011174354	8.16859114578145e-07	574275054|probability of observing >= 17 mutations is too small	0.397022602977397	missense	0.397022602977397	0.190480839561343	0.48092754906937	0.111408600358585	574275054|probability of observing >= 17 mutations is too small	0.182160110926703	8.16859114578145e-07
GATA4	4173	0.412136007595084	0.652079719122218	0.287971769071022	690095043|probability of observing >= 18 mutations is too small	NA	missense	NA	0.361026329541572	0.22905247784322	1	0|observed < expected, pvalue set at 1	NA	0.287971769071022
GATA5	15802	0.304929794018058	0.401100815472188	0.297686034701334	622006748|probability of observing >= 17 mutations is too small	0.547211452788547	missense	0.547211452788547	0.256920554520099	0.400100815472188	0.243064405636526	622006748|probability of observing >= 17 mutations is too small	0.401330403640093	0.297686034701334
GATA6	4174	0.367040759360386	0.715816063468958	0.156256615778262	892852736|probability of observing >= 21 mutations is too small	NA	missense	NA	0.297648247837472	0.715816063468958	0.0947664233786298	892852736|probability of observing >= 21 mutations is too small	NA	0.156256615778262
GATAD1	29941	0.108599261069035	0.240488900409487	0.212020216111676	263742168|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0844522565736338	0.240488900409487	0.17720130334098	263742168|probability of observing >= 13 mutations is too small	NA	0.212020216111676
GATAD2A	29989	0.36124276988359	0.501484032404237	0.287567369953821	744292653|probability of observing >= 19 mutations is too small	NA	missense	NA	0.256720950368353	0	1	0|observed < expected, pvalue set at 1	NA	0.287567369953821
GATB	8849	0.213721074079058	0.351548958730394	0.226742025209325	508663330|probability of observing >= 16 mutations is too small	0.318091681908318	missense	0.318091681908318	0.1453484462288	0.351548958730394	0.127962352904519	508663330|probability of observing >= 16 mutations is too small	0.171014194240845	0.171014194240845
GATC	25068	0.0690708132440069	0.246954361830831	0.10716005308809	170090619|probability of observing >= 11 mutations is too small	NA	missense	NA	0.0533947616029537	0.246954361830831	0.0842447325912715	170090619|probability of observing >= 11 mutations is too small	NA	0.10716005308809
GATD1	26616	0.119095233840809	0.196167993400139	0.260147877960666	363268572|probability of observing >= 14 mutations is too small	0.706057293942706	missense	0.706057293942706	0.0930285926997708	0.196167993400139	0.211023183282848	363268572|probability of observing >= 14 mutations is too small	0.432656985490039	0.260147877960666
GATM	4175	0.226793155025281	0.215192187289807	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.151207365608243	0.214192187289807	0.354083283891869	410574266|probability of observing >= 15 mutations is too small	NA	1
GBA2	18986	0.460065432905792	0.573468582634558	0.325440909712634	835830184|probability of observing >= 20 mutations is too small	0.555722444277556	missense	0.555722444277556	0.289087945886059	0.572468582634558	0.130751455318115	835830184|probability of observing >= 20 mutations is too small	0.263175903587246	0.263175903587246
GBA3	19069	0.150360368567276	0.273383032824327	0.190801298831884	351085862|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0915917252747763	0.273383032824327	0.100155876125768	351085862|probability of observing >= 14 mutations is too small	NA	0.190801298831884
GBE1	4180	0.270954068304358	0.653737544608802	0.101618031461575	603931026|probability of observing >= 17 mutations is too small	NA	missense	NA	0.183900181422499	0.189937721838427	0.434795055590916	603931026|probability of observing >= 17 mutations is too small	NA	0.101618031461575
GBF1	4181	0.852580704307888	1.0323325651263	0.328365509593876	1088410923|probability of observing >= 26 mutations is too small	0.0211699788300212	missense	0.0211699788300212	0.568149784616271	0.384318288017349	1	0|observed < expected, pvalue set at 1	0.102783871389613	0.102783871389613
GBGT1	20460	0.129928788336378	0.268875148248638	0.171364084028814	366195584|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0954852862901653	0.268875148248638	0.115438664272542	366195584|probability of observing >= 14 mutations is too small	NA	0.171364084028814
GBP2	4183	0.16772565397424	0.279202695616575	0.203985482961511	440581627|probability of observing >= 15 mutations is too small	NA	missense	NA	0.0980143052689301	0	1	0|observed < expected, pvalue set at 1	NA	0.203985482961511
GBP3	4184	0.169268076272691	0.393571242750704	0.13793158751775	431770121|probability of observing >= 15 mutations is too small	0.84025315974684	missense	0.84025315974684	0.0954783253696083	0.393571242750704	0.0269706792264093	431770121|probability of observing >= 15 mutations is too small	0.10848523589602	0.10848523589602
GBP4	20480	0.167064573913996	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.106032399626937	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
GBP5	19895	0.16611618600418	0.37732421592189	0.142245670845404	420737442|probability of observing >= 15 mutations is too small	0.503705496294504	missense	0.503705496294504	0.098789246931405	0.37732421592189	0.0387643378112155	420737442|probability of observing >= 15 mutations is too small	0.0963797516164403	0.0963797516164403
GBP6	25395	0.170921497908836	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.104269368292926	0	1	0|observed < expected, pvalue set at 1	NA	1
GBP7	29606	0.155644640715988	0.147767733925244	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0858072235245936	0.147767733925244	0.216691958909059	439306434|probability of observing >= 15 mutations is too small	NA	1
